Age,Annual_Income,Spending_Score,Tenure,Purchase_Frequency,Avg_Order_Value,Last_Purchase_Days,Support_Calls,Discount_Usage,Loyalty_Score,Churn,CLV,Complaint_Rate,Engagement_Score
42,37153,82,10,14,3040,112,6,0.7889508965412335,40,1,468160,0.5454545454545454,38.06301369863014
35,79765,80,8,3,456,120,5,0.7599971583309685,63,1,12312,0.5555555555555556,45.824657534246576
57,119084,72,2,42,871,194,5,0.34899493530191095,2,1,109746,1.6666666666666667,22.969863013698628
25,128212,97,7,38,689,111,1,0.4538532556850523,79,1,209456,0.125,64.81780821917808
56,59071,12,10,45,3914,210,4,0.5949683573414702,87,1,1937430,0.36363636363636365,65.4931506849315
57,132990,53,8,42,2296,1,2,0.9739405835732572,86,0,867888,0.2222222222222222,75.54520547945205
31,89519,75,7,18,1882,58,6,0.3275472709384929,73,1,271008,0.75,58.721917808219175
49,29503,5,3,20,4611,93,3,0.9231438877168577,47,1,368880,0.75,44.4041095890411
68,80703,27,0,48,2660,221,0,0.2693569181804941,30,1,127680,0.0,37.29041095890411
55,84379,12,3,25,4729,211,5,0.9890744654737046,16,1,472900,1.25,23.938356164383563
50,115457,17,8,38,4112,232,5,0.6702636868275917,59,1,1406304,0.5555555555555556,48.18767123287671
40,77866,6,1,13,2175,262,6,0.46351148035855094,47,1,56550,3.0,33.04383561643836
32,36905,97,2,4,3416,364,7,0.6133904280636049,30,1,40992,2.3333333333333335,16.254794520547943
50,65838,5,9,14,1589,103,2,0.2725311690402068,9,1,222460,0.2,23.056164383561644
42,145200,57,7,33,4715,50,5,0.2741738575114666,65,1,1244760,0.625,59.66027397260274
34,78279,28,5,28,4056,110,9,0.11355454384349384,59,1,681408,1.5,51.87260273972603
50,109489,78,7,37,1784,88,1,0.11405029770539876,64,1,528064,0.125,58.278082191780825
64,46806,69,6,8,3163,20,8,0.34767174146891133,8,1,177128,1.1428571428571428,25.304109589041097
19,65000,59,4,44,4729,14,1,0.7628554778963716,52,1,1040380,0.2,58.43287671232877
31,42168,33,8,34,1176,133,2,0.6079711675981625,18,1,359856,0.2222222222222222,31.912328767123288
57,90119,62,3,44,3564,296,9,0.10258456033102081,91,1,627264,2.25,62.48082191780822
57,58714,50,5,5,245,34,1,0.852236524975911,82,1,7350,0.16666666666666666,60.63698630136986
68,74093,19,1,5,1393,208,8,0.6013676269900664,96,1,13930,4.0,58.102739726027394
56,75419,86,1,31,3542,301,0,0.9608555767847797,58,1,219604,0.0,41.80684931506849
68,69145,69,1,45,4712,199,4,0.6701854674112075,49,1,424080,2.0,47.0958904109589
23,125432,66,9,9,446,80,0,0.175174863704181,32,0,40140,0.0,34.31643835616438
23,97425,94,6,42,3419,71,4,0.47378336230782225,48,1,1005186,0.5714285714285714,52.709589041095896
20,112949,47,1,32,4525,155,7,0.6484975975472042,45,1,289600,3.5,43.606849315068494
24,97811,39,1,33,991,78,7,0.028264701049977692,54,1,65406,3.5,52.62602739726027
68,22461,68,8,3,836,78,7,0.014910264154807895,85,1,22572,0.7777777777777778,59.12602739726027
25,34291,33,6,30,3975,172,1,0.1294030005985679,46,1,834750,0.14285714285714285,42.57534246575342
59,66804,13,10,12,2621,289,7,0.25166443504547076,96,1,345972,0.6363636363636364,55.76438356164384
69,96971,84,2,29,1288,33,4,0.42954912352067554,31,1,112056,1.3333333333333333,42.391780821917806
32,113471,54,2,3,4383,300,0,0.4874404737597884,37,1,39447,0.0,22.961643835616435
64,84946,7,6,26,3359,276,6,0.13802760893789678,16,1,611338,0.8571428571428571,20.676712328767124
46,118989,79,4,30,912,7,5,0.6733915791158308,46,1,136800,1.0,51.61643835616438
50,104080,87,9,9,4896,160,4,0.5961380616965348,46,1,440640,0.4,36.93287671232876
69,141719,14,5,26,3844,240,0,0.2944640988411602,78,1,599664,0.0,53.649315068493145
47,81332,87,7,2,4090,24,0,0.013659883435292008,88,0,65440,0.0,63.28493150684932
56,97794,19,8,3,2786,214,5,0.07764791535329074,89,1,75222,0.5555555555555556,53.673972602739724
44,50841,54,0,46,4509,70,9,0.3916947755108394,61,1,207414,9.0,60.464383561643835
53,144447,93,2,4,2308,216,6,0.15397435116568392,46,1,27696,2.0,32.364383561643834
46,140029,20,10,25,4993,104,9,0.37681960614797083,51,1,1373075,0.8181818181818182,47.3013698630137
55,68758,29,6,13,3814,215,9,0.6281826045103551,62,1,347074,1.2857142857142858,43.11917808219178
50,134726,24,5,39,1442,54,0,0.5472374278792835,35,1,337428,0.0,46.24109589041096
54,96272,82,6,44,2259,294,8,0.23117588313739423,81,1,695772,1.1428571428571428,57.590410958904116
44,57643,63,7,35,3686,330,3,0.3438224912587524,42,1,1032080,0.375,33.417808219178085
50,70408,74,5,23,4532,336,4,0.6140311984486506,45,1,625416,0.6666666666666666,30.98904109589041
21,63950,57,2,9,4010,203,1,0.8608550280434487,68,1,108270,0.3333333333333333,45.57671232876713
39,76849,8,1,2,4100,288,9,0.7532134387388773,75,1,16400,4.5,42.31917808219178
19,120500,90,6,41,2805,45,7,0.5534000268334149,47,1,805035,1.0,53.33424657534246
27,48044,62,10,44,4942,317,1,0.3622929983164862,79,1,2391928,0.09090909090909091,55.33013698630137
22,125469,29,0,31,3234,198,2,0.36505127754180544,30,1,100254,2.0,33.45068493150685
27,145588,74,2,44,4768,216,8,0.8794173102643961,24,1,629376,2.6666666666666665,33.364383561643834
50,35997,17,10,47,4407,309,1,0.0392435760405464,66,1,2278419,0.09090909090909091,50.16849315068493
55,99751,66,3,2,4251,332,5,0.987982644420261,43,1,34008,1.25,23.90821917808219
30,118605,6,0,32,3563,184,3,0.6643754108515623,34,1,114016,3.0,36.517808219178086
48,43911,58,4,18,4221,27,6,0.6811376990723905,23,1,379890,1.2,35.42054794520548
64,75533,69,9,13,2045,166,5,0.037997837304742155,61,1,265850,0.5,45.3041095890411
53,102566,28,2,46,582,318,9,0.6055292748912722,95,1,80316,3.0,63.87534246575342
62,114870,62,1,5,4312,274,8,0.484778060090447,37,1,43120,4.0,24.986301369863014
41,34571,41,2,42,4788,103,8,0.10577890689406699,13,1,603288,2.6666666666666665,33.45616438356165
69,128255,69,7,44,4010,333,9,0.2779220107693591,97,1,1411520,1.125,63.45342465753425
32,149226,82,5,10,2096,104,3,0.8903144562136512,71,1,125760,0.5,52.8013698630137
46,114463,90,6,43,1709,245,0,0.5499884158659529,96,1,514409,0.0,67.47534246575343
25,77941,84,5,25,4412,305,1,0.41341657517390873,7,1,661800,0.16666666666666666,14.287671232876713
22,78005,41,5,34,1778,169,7,0.07268215584081095,42,1,362712,1.1666666666666667,41.939726027397256
46,106250,49,2,37,1079,116,9,0.7141215274023056,38,1,119769,3.0,43.74383561643836
64,78712,91,7,30,2362,141,7,0.7028508233960326,52,1,566880,0.875,47.273972602739725
21,63541,49,6,7,1772,356,1,0.6140436069725635,44,1,86828,0.14285714285714285,24.59315068493151
29,43387,76,6,6,1848,125,3,0.5102626462206492,64,1,77616,0.42857142857142855,46.95068493150685
62,113980,71,5,3,4939,25,0,0.4337844022073727,13,0,88902,0.0,26.030136986301372
19,68908,3,4,13,1559,194,6,0.5932710929879923,88,1,101335,1.2,57.269863013698625
44,105457,10,9,3,4631,100,3,0.2333954517284067,28,1,138930,0.3,29.420547945205477
48,33057,98,7,26,3169,5,7,0.9412590641776477,96,1,659152,0.875,75.52602739726026
68,84028,89,4,24,4160,19,8,0.5887945291802296,82,1,499200,1.6,67.15890410958905
68,130804,35,8,6,4011,170,8,0.31119244435437654,98,1,216594,0.8888888888888888,61.484931506849314
53,139246,80,8,43,4442,274,2,0.4496798508851573,98,1,1719054,0.2222222222222222,66.88630136986302
53,75731,2,0,49,4417,254,4,0.8056847888768923,1,1,216433,4.0,21.28219178082192
43,44858,24,5,42,280,121,5,0.16161606073029744,43,1,70560,0.8333333333333334,47.469863013698635
60,68689,74,6,12,2932,32,5,0.2928356224602604,42,1,246288,0.7142857142857143,42.846575342465755
44,64638,38,2,49,2909,149,9,0.6795080227365554,95,1,427623,3.0,74.03561643835617
22,111598,22,6,36,2622,266,7,0.3154892064822239,50,1,660744,1.0,41.224657534246575
37,122386,26,10,2,3841,37,5,0.792501681861466,60,1,84502,0.45454545454545453,48.57260273972603
28,66486,43,10,11,4799,177,5,0.13045348717736083,1,1,580679,0.45454545454545453,14.101369863013698
27,40567,55,6,39,867,342,3,0.7626861704546085,51,1,236691,0.42857142857142855,38.46027397260274
57,49739,39,10,34,2696,13,6,0.06835171485056624,16,1,1008304,0.5454545454545454,37.487671232876714
55,77804,91,1,26,3699,183,7,0.012592612667494785,39,1,192348,3.5,37.272602739726025
23,128821,29,6,18,3698,145,2,0.8982235188321621,15,1,465948,0.2857142857142857,24.954794520547942
25,23754,20,0,21,1644,265,6,0.5813392169322986,33,1,34524,6.0,28.279452054794522
40,47044,91,4,36,1545,88,2,0.3518268970868115,87,1,278100,0.4,69.47808219178083
64,87260,41,8,40,1389,46,7,0.2325946369638504,53,1,500040,0.7777777777777778,55.97945205479452
43,86912,54,6,46,658,119,0,0.6168857832608161,98,1,211876,0.0,76.27945205479452
63,145623,20,6,44,1412,19,0,0.5090021835367382,17,0,434896,0.0,40.658904109589045
60,28706,19,10,22,4759,220,5,0.9915977755299852,89,1,1151678,0.45454545454545453,59.04520547945206
29,28894,84,1,30,1111,233,9,0.9832159866537458,6,1,66660,4.5,19.232876712328768
43,38037,99,7,43,1225,94,8,0.6350245661416096,31,1,421400,1.0,43.249315068493146
30,103986,66,2,30,2611,251,3,0.4428705061058905,69,1,234990,1.0,49.74657534246575
57,101942,30,7,8,271,250,5,0.4911409691346621,40,1,17344,0.625,28.701369863013696
35,71612,53,2,34,2885,282,4,0.6824790662368619,30,1,294270,1.3333333333333333,29.74794520547945
42,49725,34,9,47,1393,232,0,0.10157454423538137,69,1,654710,0.0,55.88767123287671
50,25926,22,6,9,2048,46,5,0.3283520738107182,76,1,129024,0.7142857142857143,58.179452054794524
64,124555,67,1,20,2584,46,8,0.07527224100360386,7,1,103360,4.0,26.97945205479452
57,29496,6,3,40,2222,14,2,0.07336075951691956,13,1,355520,0.5,37.73287671232877
60,76447,79,10,25,3941,85,2,0.19583924189423374,4,1,1083775,0.18181818181818182,24.842465753424662
29,121604,27,5,19,4948,319,1,0.4852532545932269,50,1,564072,0.16666666666666666,33.22054794520548
61,49806,10,10,5,1498,328,3,0.7847743211627893,3,1,82390,0.2727272727272727,5.027397260273972
53,108199,73,8,11,4302,3,9,0.48549589116587255,12,1,425898,1.0,29.135616438356166
65,61321,97,4,15,1104,28,2,0.33547661056086975,65,1,82800,0.4,55.465753424657535
21,142041,96,8,8,3226,157,1,0.08235299033675814,27,1,232272,0.1111111111111111,27.297260273972604
22,122031,48,4,19,2228,343,0,0.5502955231831296,50,1,211660,0.0,31.905479452054795
54,85095,70,9,23,4911,333,2,0.27126858648317675,77,1,1129530,0.2,47.153424657534245
25,42656,59,7,27,2820,332,9,0.6149341779171474,17,1,609120,1.125,18.40821917808219
59,75147,59,0,40,2846,175,5,0.9771877391324183,72,1,113840,5.0,58.41095890410959
66,111396,2,6,32,2489,114,8,0.11131432147755016,32,1,557536,1.1428571428571428,39.35342465753425
45,69666,29,3,26,4072,331,4,0.21212539872193992,84,1,423488,1.0,51.66301369863013
48,102368,68,4,27,1685,250,2,0.47309453809937474,51,1,227475,0.4,39.9013698630137
26,58787,65,5,19,3351,59,4,0.9686138153459295,17,1,382014,0.6666666666666666,30.967123287671235
68,133767,83,4,42,1640,203,4,0.7718097762699956,34,1,344400,0.8,38.47671232876712
46,82946,26,0,29,965,315,4,0.8982291931628301,35,1,27985,4.0,28.93972602739726
31,41727,89,8,39,4679,239,6,0.3337148484757929,99,1,1642329,0.6666666666666666,68.1041095890411
57,128351,10,1,41,2638,234,4,0.9920384737785946,24,1,216316,2.0,31.47808219178082
58,115081,53,8,33,4292,303,6,0.1028328160641574,54,1,1274724,0.6666666666666666,40.297260273972604
39,142721,79,9,19,4983,95,8,0.05297290604610083,18,1,946770,0.8,29.494520547945207
28,130058,59,1,37,1349,141,4,0.8556026270540281,50,1,99826,2.0,48.37397260273973
40,88056,22,8,19,3765,334,1,0.9272648702069862,46,1,643815,0.1111111111111111,30.398630136986302
18,23081,51,5,33,4342,113,4,0.09058535754610175,48,1,859716,0.6666666666666666,47.70821917808219
63,54196,48,10,47,2172,109,7,0.1134274267458415,33,1,1122924,0.6363636363636364,44.62739726027397
54,56735,21,8,16,2866,362,3,0.033174157755773814,87,1,412704,0.3333333333333333,48.46438356164383
38,124749,22,5,23,663,345,1,0.1045075626427241,89,1,91494,0.16666666666666666,52.4958904109589
43,100102,98,5,7,4418,289,9,0.20941981680028088,27,1,185556,1.5,19.764383561643836
63,99578,30,10,26,2381,97,2,0.970076618910001,1,1,680966,0.18181818181818182,22.984931506849318
53,45498,25,1,32,1842,335,8,0.6678602222396804,85,1,117888,4.0,53.74383561643835
40,96865,28,7,12,4088,16,8,0.7785530255185421,59,1,392448,1.0,52.22328767123288
18,51656,65,2,8,1040,44,7,0.7761394036915221,10,1,24960,2.3333333333333335,24.989041095890414
68,87695,45,6,5,2854,230,7,0.5350737497792146,95,1,99890,1.0,56.397260273972606
57,57900,68,4,42,4318,108,7,0.7974889777130172,25,1,906780,1.4,39.182191780821924
32,148392,7,2,28,765,217,7,0.5958075323899696,84,1,64260,2.3333333333333335,58.50958904109589
38,137235,49,0,5,1164,260,7,0.3145460976033576,57,1,5820,7.0,35.75342465753425
64,104899,9,7,49,2482,312,0,0.5611101087684007,66,1,972944,0.0,50.6041095890411
26,67701,36,2,26,1195,320,5,0.5335085861345135,15,1,93210,1.6666666666666667,17.765753424657536
26,128777,83,1,5,1387,196,8,0.8234530537593207,28,1,13870,4.0,24.76027397260274
27,39033,1,0,22,4511,95,7,0.981727217381659,13,1,99242,7.0,27.894520547945206
69,143193,10,3,15,3454,56,2,0.41104256542093054,14,1,207240,0.5,28.431506849315067
43,30805,36,7,13,856,32,0,0.7633906784413597,66,0,89024,0.0,55.14657534246575
58,55851,73,2,28,3182,231,1,0.09976300403813354,34,1,267288,0.3333333333333333,32.74246575342465
52,46832,46,0,33,1313,9,1,0.7768313694482886,99,1,43329,1.0,78.90684931506848
69,83437,32,3,43,4606,191,6,0.3714169119932321,25,1,792232,1.5,34.93424657534246
42,135725,32,8,23,756,361,5,0.039390162889686664,54,1,156492,0.5555555555555556,34.11917808219178
43,33944,6,0,33,3219,200,1,0.3632461785621772,79,1,106227,1.0,58.441095890410956
28,39873,48,10,43,2504,334,7,0.6106427509216448,12,1,1184392,0.6363636363636364,20.5986301369863
55,60372,38,1,18,2780,161,8,0.11925016768146657,9,1,100080,4.0,21.078082191780823
19,109464,17,8,30,251,87,6,0.9240344924302546,31,1,67770,0.6666666666666666,39.73287671232877
24,35379,74,1,26,1561,21,3,0.07767241327283858,78,1,81172,1.5,65.64931506849315
35,137322,27,2,16,1394,311,0,0.9300067198331662,93,1,66912,0.0,54.25890410958904
44,56751,54,6,13,4219,76,3,0.7071375179356865,53,1,383929,0.42857142857142855,46.23561643835616
51,120082,50,2,39,3338,141,3,0.3297121754142036,43,1,390546,1.0,45.47397260273973
44,109822,35,8,33,1848,126,7,0.3907503477090932,38,1,548856,0.7777777777777778,41.99589041095891
34,25110,85,5,26,871,251,3,0.7408093647327442,42,1,135876,0.5,35.04657534246575
60,74341,25,2,48,977,84,3,0.6014711008812074,72,1,140688,1.0,65.7972602739726
61,32087,28,8,1,2479,48,1,0.6716429214549452,48,1,22311,0.1111111111111111,41.66986301369863
68,43762,15,0,49,3222,78,9,0.38916461651348,67,1,157878,9.0,63.92602739726028
41,135812,4,9,38,2060,30,6,0.487813481807599,66,1,782800,0.6,62.75616438356164
42,102617,93,2,2,3339,285,3,0.9898674840378934,16,1,20034,1.0,12.983561643835618
24,120483,73,0,49,1274,136,5,0.2139228704997177,83,1,62426,5.0,68.74794520547945
69,29596,27,1,6,1916,140,2,0.4178561865221314,94,1,22992,1.0,61.128767123287666
23,123555,26,7,46,1483,41,6,0.2918231875739673,16,1,545744,0.75,39.55342465753425
41,127539,19,6,38,4886,282,5,0.7651115104398498,31,1,1299676,0.7142857142857143,31.44794520547945
50,38313,92,1,42,2186,50,2,0.7640126256657207,58,1,183624,1.0,58.86027397260274
66,133175,17,1,24,2833,258,3,0.2924454609973959,28,1,135984,1.5,27.063013698630137
46,86549,43,8,18,1201,311,9,0.0813903166329829,4,1,194562,1.0,10.358904109589039
60,134914,41,5,27,1246,360,4,0.011432676672204045,10,1,201852,0.6666666666666666,13.373972602739727
39,43705,42,4,41,2376,270,8,0.4274505332424855,51,1,487080,1.6,43.00547945205479
43,87364,50,9,8,2538,134,5,0.4103375943357709,18,1,203040,0.5,24.057534246575344
45,93445,84,5,28,2055,234,3,0.9883898786398629,47,1,345240,0.5,39.07808219178082
67,123892,40,8,10,700,128,6,0.4698020756976796,32,1,63000,0.6666666666666666,31.986301369863014
38,98645,39,10,17,2433,104,1,0.25641836957542063,30,1,454971,0.09090909090909091,34.4013698630137
66,22023,23,6,29,4774,254,3,0.8912294410314674,36,1,969122,0.42857142857142855,32.78219178082192
24,139654,96,9,6,2739,95,4,0.4910679496535785,9,1,164340,0.4,21.094520547945205
34,79796,52,9,14,4808,337,3,0.5991756352105778,36,1,673120,0.3,23.734246575342464
37,100073,47,8,22,3914,217,3,0.09566871042821268,29,1,774972,0.3333333333333333,29.209589041095892
58,112197,63,3,6,2532,61,8,0.38291640732977406,16,1,60768,2.0,26.457534246575342
66,84429,97,1,26,800,268,1,0.9442236744737867,92,1,41600,0.5,59.11506849315068
37,124195,69,7,39,4484,241,5,0.5895053841754254,21,1,1399008,0.625,28.994520547945207
39,81627,43,3,12,1188,13,7,0.3445018551424617,64,1,57024,1.75,54.88767123287671
45,53848,48,8,35,2081,147,7,0.6256671806315931,66,1,655515,0.7777777777777778,55.445205479452056
57,57804,34,3,14,4683,240,6,0.9104110895781161,59,1,262248,1.5,40.54931506849315
66,35379,40,7,22,1954,89,9,0.27399060047259005,99,1,343904,1.125,71.22328767123288
24,79664,75,8,23,2664,95,3,0.5051167184706744,28,1,551448,0.3333333333333333,35.6945205479452
18,47766,61,8,48,2423,315,6,0.9586906539117553,55,1,1046736,0.6666666666666666,44.63972602739726
49,129126,50,9,7,4682,293,9,0.17239614329845265,31,1,327740,0.9,21.545205479452054
30,88099,67,3,40,1694,25,5,0.7196639255967116,33,1,271040,1.25,47.130136986301366
47,56060,62,0,25,1052,272,5,0.6144810082029823,87,1,26300,5.0,56.0958904109589
40,114733,58,2,13,651,166,1,0.6796751311406348,60,1,25389,0.3333333333333333,44.8041095890411
68,89122,33,8,21,2524,250,7,0.35121963066756967,41,1,477036,0.7777777777777778,33.1013698630137
36,36087,75,3,41,1958,87,7,0.31387937348376493,81,1,321112,1.75,68.03287671232877
49,68868,16,4,10,4508,142,6,0.6842096705883705,46,1,225400,1.2,38.21917808219178
47,139119,82,6,9,3553,134,8,0.21554328510454535,49,1,223839,1.1428571428571428,39.85753424657534
46,43225,94,4,15,4336,279,7,0.4196547448590051,65,1,325200,1.4,41.71232876712329
66,115286,48,3,2,4895,126,8,0.188174646052918,42,1,39160,2.0,34.69589041095891
62,26643,10,1,25,3538,316,8,0.008304841123329743,23,1,176900,4.0,21.684931506849317
46,113059,82,1,13,2788,141,5,0.9700573600380694,27,1,72488,2.5,29.673972602739724
47,56727,38,3,34,1982,356,1,0.43170297865641905,89,1,269552,0.25,55.19315068493151
33,31005,19,9,34,3720,103,6,0.9693496144198253,32,1,1264800,0.6,40.556164383561644
57,129079,36,9,35,1979,226,2,0.1403235197678261,83,1,692650,0.2,59.61643835616438
36,85697,59,8,38,3332,63,6,0.587366779457486,88,1,1139544,0.6666666666666666,71.94794520547946
35,36029,63,7,3,3773,294,8,0.2009740327912396,3,1,90552,1.0,6.2904109589041095
18,135281,77,2,42,3418,306,9,0.7900741269632747,60,1,430668,3.0,45.83287671232877
31,34226,46,8,6,3957,254,9,0.7837029887609752,76,1,213678,1.0,45.88219178082191
68,83646,3,4,48,4216,180,1,0.1126071490393118,99,1,1011840,0.2,74.03698630136986
64,80603,74,10,49,3037,40,5,0.9120644528763892,79,1,1636943,0.45454545454545453,72.0082191780822
67,48731,65,2,19,2581,264,5,0.19462964720322462,17,1,147117,1.6666666666666667,19.734246575342464
19,129458,91,4,3,4439,189,8,0.6129773415893603,32,1,66585,1.6,26.543835616438358
45,130384,8,9,18,4136,8,8,0.985633620087704,7,1,744480,0.8,28.46164383561644
66,88926,51,3,39,4628,104,4,0.8823965347663638,83,1,721968,1.0,67.50136986301371
67,25997,81,7,9,1619,225,4,0.956563928561169,71,1,116568,0.5,45.871232876712334
47,75506,73,4,12,4350,34,8,0.34259877121811944,69,1,261000,1.6,56.23698630136987
55,98229,6,9,5,1530,236,7,0.10557564221946336,58,1,76500,0.7,37.56849315068493
68,69815,89,7,3,3117,228,6,0.1883468732894501,40,1,74808,0.75,28.40684931506849
21,62092,39,8,11,1646,188,7,0.5004948950766138,85,1,162954,0.7777777777777778,55.4986301369863
18,82539,60,3,30,1640,313,5,0.7932296782733221,48,1,196800,1.25,35.84931506849315
25,86077,28,6,4,3944,22,2,0.15015364418387522,51,1,110432,0.2857142857142857,45.49452054794521
46,41817,97,1,5,3044,343,6,0.6597315322607571,57,1,30440,3.0,31.205479452054796
56,57861,54,5,1,4375,40,7,0.32357760403951186,71,1,26250,1.1666666666666667,53.608219178082194
20,33428,37,7,27,1064,173,7,0.3412020723921535,37,1,229824,0.875,37.12054794520548
49,63934,9,6,28,671,179,0,0.6619177301579263,87,1,131516,0.0,62.09178082191781
27,135555,82,6,29,1702,86,6,0.4669994195332202,75,1,345506,0.8571428571428571,61.487671232876714
27,134367,56,7,18,4884,133,2,0.8120332930259939,74,1,703296,0.25,55.11232876712329
36,30258,59,6,12,1610,351,1,0.15591850966282705,85,1,135240,0.14285714285714285,46.867123287671234
63,77775,85,4,13,3970,13,1,0.7899482697670385,55,1,258050,0.2,50.68767123287671
51,101580,2,6,41,2105,28,7,0.06423524805742087,41,1,604135,1.0,51.26575342465753
50,114947,61,9,2,4859,84,8,0.194053880245605,97,1,97180,0.8,64.4972602739726
40,25469,58,2,37,4201,318,2,0.6561497145031654,20,1,466311,0.6666666666666666,23.675342465753427
45,48854,60,4,45,3704,349,2,0.8549256565110712,33,1,833400,0.4,30.876712328767123
49,26256,40,6,16,3683,343,5,0.25267962773934904,40,1,412496,0.7142857142857143,26.005479452054796
67,144086,36,8,48,4762,280,9,0.32719160582891293,99,1,2057184,1.0,68.55753424657534
24,96256,37,1,24,798,354,0,0.53712074828674,34,1,38304,0.0,24.802739726027397
46,53937,79,3,35,1191,263,5,0.21157280648930232,62,1,166740,1.25,47.08904109589041
25,119134,92,6,22,2132,166,2,0.8111562615875056,91,1,328328,0.2857142857142857,63.0041095890411
18,21651,18,0,36,2984,293,3,0.7736366450057608,19,1,107424,3.0,24.24520547945205
20,70288,98,1,11,3241,68,8,0.1452917119657816,43,1,71302,4.0,41.07397260273973
41,104730,63,8,46,266,226,2,0.4638297318166321,69,1,110124,0.2222222222222222,55.91643835616438
40,45051,22,9,29,3598,170,0,0.7748277666546214,63,1,1043420,0.0,50.88493150684932
25,47386,11,6,35,2950,86,2,0.3373295311034148,93,1,722750,0.2857142857142857,72.28767123287672
64,95054,58,9,48,669,133,6,0.6331068227177317,10,1,321120,0.6,32.11232876712329
54,131562,57,6,15,1924,178,6,0.05021312145757273,13,1,202020,0.8571428571428571,21.246575342465754
20,36184,77,5,31,4185,343,4,0.608688760529318,93,1,778410,0.6666666666666666,57.00547945205479
68,53787,4,2,42,1831,252,0,0.152652980000607,5,1,230706,0.0,21.291780821917808
50,41621,86,9,41,974,15,7,0.8305833251144513,58,1,399340,0.7,60.47808219178082
45,95564,7,2,43,3212,223,9,0.35544946358047846,59,1,414348,3.0,50.18082191780822
64,97984,61,1,16,2703,201,7,0.2815538627281957,76,1,86496,3.5,51.78630136986301
25,79792,54,10,10,1686,107,9,0.840888976711485,59,1,185460,0.8181818181818182,46.63698630136986
51,65253,88,5,49,4219,250,9,0.050144023071810206,77,1,1240386,1.5,59.5013698630137
52,54051,68,3,32,4427,89,9,0.3966087993343448,86,1,566656,2.25,67.72328767123288
49,69811,92,4,2,1129,125,1,0.3700035405750314,15,1,11290,0.2,21.250684931506854
41,50447,79,2,24,3212,113,9,0.28480037424955085,77,1,231264,3.0,59.50821917808219
31,148046,1,5,23,1705,137,2,0.911754332001477,1,1,235290,0.3333333333333333,19.893150684931506
49,103930,55,10,2,4929,247,3,0.7509283935167222,38,1,108438,0.2727272727272727,26.065753424657537
63,143278,3,2,38,3144,166,0,0.06392316419193877,53,1,358416,0.0,48.8041095890411
60,120037,78,7,31,3019,150,3,0.7146874494349541,52,1,748712,0.375,47.080821917808215
33,50254,38,8,40,1384,363,4,0.527299133128794,1,1,498240,0.4444444444444444,12.60958904109589
21,104045,1,3,26,488,343,2,0.9008678944015792,11,1,50752,0.5,14.505479452054795
69,136859,38,8,29,2011,68,9,0.31294561734835846,58,1,524871,1.0,53.973972602739735
54,77418,85,6,3,727,221,1,0.5741619996095829,40,1,15267,0.14285714285714285,28.790410958904108
38,134534,29,2,14,1116,271,5,0.500755274740986,86,1,46872,1.6666666666666667,52.35068493150685
31,34472,5,6,25,1908,321,7,0.48956090622760573,99,1,333900,1.0,59.41095890410959
48,131193,74,0,48,3774,310,6,0.45610539951721263,60,1,181152,6.0,47.413698630136984
65,23471,92,2,1,3519,349,0,0.20562947553228128,44,1,10557,0.0,23.176712328767124
35,127332,21,5,3,1606,20,3,0.7557099224923928,6,1,28908,0.5,22.804109589041094
24,140312,71,3,26,1441,289,2,0.4513360327392887,28,1,149864,0.5,25.96438356164384
27,143379,67,6,18,3333,100,5,0.9585162750026057,31,1,419958,0.7142857142857143,35.42054794520548
24,115804,47,2,9,998,252,8,0.2608084271927763,8,1,26946,2.6666666666666665,12.89178082191781
50,28329,84,0,38,1723,77,8,0.6827438396270411,5,1,65474,8.0,29.68082191780822
40,54865,83,8,23,4307,135,6,0.9407170796391084,54,1,891549,0.6666666666666666,46.5027397260274
38,66850,35,5,21,3088,173,8,0.6634583230160925,17,1,389088,1.3333333333333333,25.32054794520548
36,74220,68,7,1,2890,363,7,0.8712729076173946,38,1,23120,0.875,19.40958904109589
65,132234,69,2,21,4291,201,4,0.8274809597570061,9,1,270333,1.3333333333333333,19.786301369863015
36,113808,1,7,27,1441,217,8,0.36011771548900384,74,1,311256,1.0,53.209589041095896
53,128381,68,1,42,890,208,6,0.6001239399394965,84,1,74760,3.0,63.2027397260274
46,26397,12,3,6,727,74,4,0.1562613398113556,78,1,17448,1.0,56.74520547945205
35,117909,60,2,44,1695,11,7,0.5355258826955995,14,1,223740,2.3333333333333335,39.59726027397261
19,149004,27,9,36,4025,287,6,0.2304219718143372,26,1,1449000,0.6,28.073972602739723
18,55525,56,0,28,3093,256,8,0.7437368149524456,93,1,86604,8.0,60.87260273972603
64,73072,23,6,45,1092,12,9,0.5280584218921246,62,1,343980,1.2857142857142858,63.84246575342466
22,110106,25,10,17,586,78,0,0.4112273626316605,91,0,109582,0.0,66.32602739726028
37,103820,21,9,40,1449,172,8,0.26879709616697756,25,1,579600,0.8,35.07534246575342
28,104530,61,1,3,2728,96,6,0.9986984818412868,80,1,16368,3.0,55.63972602739726
59,43284,63,3,12,4703,306,0,0.07171052088493268,36,1,225744,0.0,24.83287671232877
19,81330,52,8,39,3728,273,0,0.04356068057242002,98,1,1308528,0.0,65.74109589041096
20,103369,88,5,12,1097,179,4,0.21725740049386455,80,1,78984,0.6666666666666666,53.79178082191781
